business_id,photo_id,caption,label
WijDNE38uKQorjqTV7b15A,Fh-zjDvgz5UfNYfhgquq5Q,,food
Gc04_9WANSqJWyhm5Y1xKA,eHY6mgMa4pO0ZzZtsjVlmw,,food
1EHHsJf3V_UgqkfVU024Qg,cZJ7g2MDyX-JI8DLIgQmBw,,food
mJRzLUoa6tTgYgLsWX1gBg,or9cATBSLUCMjhi8aBaQsQ,..,food
02kw1y-cUK5v_u5BaAQvjg,vd-jI6-t0S9LwLkDTSvD6g,,food
RqICJjP2kSXVek4s014h6Q,AXdOlRHlxBGHRYWkYlm6Mg,,food
RS1IwGcd4zr4zfol3KJp9A,L43PqzNhK4YF0Dz0Ep979Q,Storefront for Chick-fil-A Hermitage,outside
59hqWP1E1pfjshhHSu0OxA,vmNgjKP7iabwLHPIMqAicQ,,food
xuNYICZzaITewSf-b1zN8w,ctkdDddcUmtCrCNBzj36Zg,,food
DzpaiMQnB_sNhZPrgdvKHg,zW-HOwgAccUIwJ1Aq6wFCA,Miso Ramen,food
d_cpkWvCo1v-GrWIkXYP9Q,NdhmbeYoaStzxJgnvwlDuA,"Original grinder with fries, a lemon eegee and our original ranch sauce.",food
bhaaBv7YMTYYIMjx0rrO3Q,usouHIO8CbDh126sEK-O_A,,inside
w0sjGrU8zHgLgxbVyE5SBA,QR8qT3eOpPwkpmguI_gPvQ,,food
jFn5pbJySxsPk0kaZfw5ig,zlK8sNOOl8VDaThUs4d3nw,,food
1lWASQ_QiT_RFPEeSvyF5w,EqK_MWDu7Llv9lUAU3MurQ,"Egg McMuffin, got take out, local Farmer's Market",food
IzzPfs4k3HYGKjTfkZdzsw,Gr-oiHWEHs4LQBGh0QAFjA,,food
o1ttgSZr3KXIJh8RDqnaNg,mVXzjtBO308XGxZuQ1kt2A,,food
HbWj_5vgF_IwGU4ru-vSyA,X9do8pHK1H32R7h9pZrs8g,"Detox Island Green Smoothie with all this deliciousness.  Spinach, kale, mango, pineapple, banana & fresh ginger (naturally sweetened)",drink
TyBZCT3yOVfrJnMgG0tH4Q,lOaNzKLc2dtV4DxC6WTqBQ,,food
7KKre8EbV95w_MbYTknCPw,U2E1bOEIsqFD9r0es8OAeQ,,drink
TK4dPtI2fglPR3LhUEoCmg,HQ5drqZa_BC9QBEfKPguIQ,"Arepas, diferentes tipos de carne.",menu
3AZjEgNM6CiOePDKKAQWgA,_r4oh9zp2b2Dd0dh1tbN4Q,,inside
5nqWNo7uVU1Zxm4tjnvkUw,ZqFYTxheMZiSku60tHMmKQ,Slammin' salmon,food
FKgTkFV7vGR6f1rAW82mOQ,QX-5n-nUM2A2aK2TvT5PQA,,outside
Sh9_RIUFGWkFjud18WZZ9Q,3y90D0DfbL6Tz3xJVm04ew,,food
KIqFPQi5JYECJruPPRtGvA,UhFFvjAeE81_8GPLDXLpgA,,food
g60oktJk9CBonFuwiPJPSA,K_tVtXZawmrlp14fcfZROQ,,food
oLNZKMJOpRGWb3Z1zuCr-w,JLNRdC_z90fjKGxXs5xF8w,Sweet potato plum fries,food
ATUC8jmQwizXtXhED2Xf5A,8W49PSM6T7rODozGWi4RtQ,,drink
K2MrnWrEEg9FzHrm9lve8A,9h2dCVOiftmUr-IXubr_qA,"kids bowl -- w/ cauliflower mash (recommended), sweet potato, chicken",food
ABPGneZnGNv0Wjxz0zt03A,aIwWSwlQ87vf8z3x8uymKw,5 pcs. Chicken waffles,food
dvQYqyJiXVFEbbSG4e82hg,C7-UkjqNAqnZeNZvoERe0Q,,drink
YEIZTgcM95btX9n_ibeUuA,SCe4qSZIJf2NMVCyg93Jeg,,drink
MHHd9GbHDVWEuBSbr0-R8w,GLTNdYcrjSy9MPSXfYP9fg,,food
FeoYQlhFe1l25mlxjO8Nxg,jOCJYHw-9doRz51vXgsSNg,,food
Ef1TmoDNhdW0WNlY21wsiw,qtH5cXTtjODyqD17itZbeA,,food
dgGuvdysSuWOv2dKqZTbVA,qsmkYSBPGYECzfx6xTpRYg,,food
oUnC0Mcl_nozqkOXejTQXQ,D8yS7rWPtAdAkMnTgaBcoQ,,food
Q2x0zGCezFhVvgqbffxeNw,uunWGIVv3xhK_X4MvX0A_g,,food
ATUC8jmQwizXtXhED2Xf5A,r2usRRWrtsx0u2zlh2TS1Q,,food
gsVHxcuQBHPw3roYguf12g,ZcRdB3OgdwF4rFUKQj7Fsg,Tacos can be customized with flavorful favorites like grilled adobo chicken or grilled ranch steak and 3-cheese queso,food
T_z8JGB8lFokGnQYskOGYw,OStKJdRm-hZBb5laAJsptw,,food
9r-sVEHe8BQn518XgJvzPA,xys6KJ_xG4UU1sxIOV6zNw,,food
PP3BBaVxZLcJU54uP_wL6Q,PFHiQ2pBJdjG3M4lWqQYEg,My folks and I enjoyed a cheesesteak at Pat's. Wit onions and cheez wiz of course.,food
QjV4v7q_pt7tt3K1US7IHg,WaYnCtsB_Ez0VI5mNxPMwQ,,food
gJ9YeSqAMMF0M0-y58j0Gg,OTxsjZ0L8ytnrQMSsl56zg,,food
dx172W6t0q52Fp-VDZgOzw,WeBybofcoM1Dj4jzJj1dmw,,food
R77bBQfbFBjtqfVKMx_VTw,90SRiso2qfczY7ZXjaHPXg,,food
ciLlt0ZLSN1fNqwB5NjUmA,ssX2s_GCKECFmSZ2tr5iiw,,food
WC5Nu5fg2a308gJ_2ar4Vg,DR62ExCqF-fssvFAXnNTcg,,food
8hjKSQu_pwt32wqnsSfxNQ,c2q56miNfRiFf093EnkLTg,,food
ClOSV7yS0YOcmdeGsbjEMQ,DQHX87nEnnn8GLs9x5bkSw,,food
998PnfT0eWDMyJjtBhmRxA,XWmo5OXZhoEK35jaNRKIfg,,food
dAaWxrY4le8xvTMqNjIRtw,fdQQ-z_wYdaQjpnKSCJf7Q,,inside
RPGYg86GfVoN9b0tslST3g,tBdTFQGYjIG57KGkWqqfZw,,food
HJ59vXwm0gsS-w6lY9MEXA,kSL3g4TcZPbqqL0MWjzQGQ,,food
8tKV2XCp-kyKKxrScmOdtw,rL-14pefXb1L5wSiHbeSrA,,food
FZCj995CEL2G-JTiLC3Azw,g4dI41myiJS9Y9mqp2Tx3A,,food
tLBDX1Lzx72x6rmzJBXzfQ,-lINpc_QpDm_kscykdIkQQ,,food
oHsGMlshs3xNJ8-2vkqFVA,GJ7Xje3cV5VPGaBAoXD72w,,food
5K9oTIa83359gJKHyFPcJQ,bJxmslnN8C17nHhqPhxB-A,,food
F_24wAKBIVdXEZY5ilNH9w,jZB_9xtNTJw7bV5cMYwbfQ,,food
cQS-U82tk0mxfja01D54lQ,54M767xOS1rO-VGZQvlO1w,,food
7Gr95uIPXh8VBjZFBPa3vg,W7mJofZNamlrWma29HwRZQ,,food
r8oXlRfQne1ClGEv7hdtIw,k4Gl_91zHhoAB4yjx7i9jQ,,food
5ufcSii8MbAI3Yn5BQq2tA,HV-Vf9OD0j6VEzJCp_57AA,Horchata Milk Shake,drink
YfDmHVA_EMgX0US0kunZ-A,qDbRwOyC2kYzJNpOBc2d9A,,food
iC_ePG8F90xkoHP0L8Xyrw,T770P4eBbn9pONbGOAdJDA,,food
clWJ7kHO5gHCgs30L6evOw,OVVJh--aXiJDphh7c1gF8g,,outside
vpSRuc4v0PDIPXfGQtHaXA,sJlXyuuHNG8CxI8xVYjA3Q,,food
XGy_KnoOX9Wkyjx8uEosIQ,6epwueQG14N2H2HnrPhKww,,food
SfQVDenCq9MneTIul9gZhA,dUBQB2tEvt8x8w_ApgUbHA,"Original grinder with fries, a lemon eegee and our original ranch sauce.",food
gGCIGJcKWoPC9xZNDeX3pA,zZrQ0uyO8W7n-I24p-b9sQ,,food
ywBRJjqtj2xIfsWzs8ungg,aezgQDZVfrSe4-pUhRmYGw,,outside
fsE2w3GzeO84tdIWf9TL4w,FMazjzFXpEiOwW_MlttQfw,,food
qnGh77dUO1vhAvy7HJFEyg,LsZBoQgxOg24AXWIPPS7oQ,,outside
XP-aqBkH2YAMRmdkVZ3HBg,SBybnCTQfNzi-WbsB2oBkw,,food
wMGbmWAqIcsM-MqAJjcehA,MKiTrVDbs69Trs_VHqv_dQ,Residents having a great time,inside
HrIEc9gVWWnjqn9OiglrVQ,QRSgM7o-aYx-MDot4gjY-w,Great loaded gravy fries,food
haMWWGHqp7p37Ev-lXr-DQ,jOZGhOWdrINs6vlrXKoL6w,,food
SZKfPDYm_7OakGXdKPRidA,jXndAkvXfvkUKVh8hsh5lw,,food
yy5-YZpI5cdV9NcnOrLLoQ,WwVG6_UIf0uyZxrW7ZzAhg,"Warrior Bowl (brown rice, corn, black beans, red onions, tomatoes, carrots, Cajun spice, Greek yogurt dressing, and I added chicken)",food
eJMd8kKcPOLhhA32Lm7fWw,DcvBxvkGJ9u0iefFeL902Q,,food
EJIJ-QFdKRiPypfoPAVNBQ,n9oEPk8yIyZFEfZDX4Mlrg,Refrigerated bottled drinks.,inside
RxzZnU3KRcGYnP3tnIrktQ,IbMsFCTRkzTpK-VU5qk1Og,,food
zw7yspkw0kygt-dauP3_4g,UCiNVFUcMPrCbBDgyx6JqQ,,food
3AZjEgNM6CiOePDKKAQWgA,msmUxq5FdiH97BWSeHxKZg,,inside
DuB7JAFDaR6RUJRLU1Avbw,7liQoKg4Fczfgnr40WVsUQ,I'm stealing both next time. Amazing mixed together!,drink
5nqWNo7uVU1Zxm4tjnvkUw,f2xBzed5kOaxX6gMbhtKkQ,"White rice with fresh katsu chicken, lettuce, pickled onions, carrots and cucumber with a ginger miso sauce. Delicious!",food
Gw3-ekvYP6w6Wrcs0eLcIQ,i65DggchI9mIIgR4G_oa6g,,food
X9R0NTHRMEcXngpLmor4uw,T6xCITz1pnk6C41dKNvhiw,,food
kAj3Xc17a3gnnJcrX-U3tg,XnCsW6nOfekalc9Ze0a2BQ,Chicken lo mein,food
44FugwIywDjD6TwSESAmkw,iTPi7EJUUNH-mtReBV5ONA,,outside
g9efAF87UAgqbzKwQlOzxw,DOp-q7iFcUVqpci5K4VyTw,The Hot Wing (9.50),food
4gz6JurOLglDSf5pH4z1kw,T72Q8BH9oAmq6yQS5nPLig,,food
u-pogbWQ-Hwl6qTQjVIAOQ,FaYz_lOjU8d6vb3G87ceSw,"Red Hummus, Chicken, Olives and Fresh Basil",food
GufJXz393fnNpQi_ba-YNA,GFkQs2-d5gDdKo6kfnpNjg,,food
S9WG-ZBwLVj2eCB6_0P0MQ,5eBBkKqO9bDCtzGoAL-x_A,,food
rE_CqW3oNsA08xws3x5W5g,s6P_99bMxI-_C2MRiaxY6Q,,food
7VsbJgWL-agKNVgJRWYoXA,D4yNXceqjEavmMOI1RXfzA,,inside
jB40iuV1sNADXqVA4oG2Cw,nnmsPdhT3t3gWhpSgNlQTw,,food
4AFrfZJwneZdIBz2IvvA5A,N31KOHLRGKLl0_-c-PQ2uQ,,food
DsPomqfQZ44v5wD-My6dIQ,JwxUwy9KuQfdtyvZtiD_Xw,Bowl,food
a55AKfh1XfKzqxDyzswVqA,ckjQOzR5lxANkK5Qyn4grg,,food
BTOfPZALoWopKRym7G2XCA,X0ghh_9r8diJ2-Nql6YX8g,,food
mfuO-dtZqVfLG19MRJLvzQ,8Rb5zLx6gtqKRz91Di5iMA,,food
QrFPyg3K44I_KVVLC_gCZQ,pKaFcX6zCnxrBpoG8DpJ_w,Main sign and menu! Lots of original choices and fun creations!,outside
M2o8h0H8hkaNwf1F68qVWA,wwZjyMdyB2VGoN4pxJup8w,,outside
buPJX5kCRy3RKUfGFQSQ9A,DA_v8ImkEvNtMw5X9z35tw,,drink
bbEXAEFr4RYHLlZ-HFssTA,RNsb7yTEKaeLqQ1qZgcN1A,+ cheese + avocado,food
VtjIXjkFDluasukeUzIAbw,RA8uaKPd29rbNSCLphADbQ,,inside
PX9_Mm4T3nKDagahO9eXVw,Nm85wG8Ww5JpnwD2-hEK3w,,food
A_Kh7rwL6CPePtvdOoWUDA,To1gH9wag7u7hqjZGdCf6Q,,food
LbNkUqZ1Fa5QRFo-PDMlUQ,ftnSSypriLlSpObRx3urTQ,,food
JjmmSW_QQh2Db4fuIEMATA,wf_ssAcIPXBhfr_NWVcrBw,,food
xzCHwiZ2DMq_S3JkhnDf6w,Y_Oolyd_Bi2iblAGi7-Rew,Kung Pao Chicken and Grilled Teriyaki Chicken Plate,food
_zhF5SmNrE3_LQ9CkJnJ9w,7khRZ_bHBWGD3WK4sXnuAQ,"Salads are made with crisp romaine and optional flame-grilled fajita vegetables, freshly-made pico de gallo and chile corn salsa",food
Kcoa5T5_7m2dFDukbDC-ow,X2WAAz0LGHgwCXu93P4iQg,,food
qWZT1X1w0Yn6uo-fbD1u0Q,IXat43CFYy-ynHMSN2QKnA,,food
baXh9IWE-bIDXuWgtleKug,s-_sfqMS05f4DFKCLiHkrg,,food
B5S_5MCYNWvcz0qn6dnTUw,1ppcrQb_dHQJWzExMppWpg,,food
BN2MWOblHJfhMJXGRdY0QQ,uUtNHb463B0ySWQ3c60dSA,,food
ESUwN81iNYvm0yqYCxSivg,18S_Oiy0rRVZFHyh5LiR4A,,food
y77Rf5aezhj92pi1juN93g,2wj_rM4-sqljKT9BTVxQlw,Chicken,inside
gpbT6Cpb7rcLxw6rqGveCg,Eeh7vsSi0ZmCE7tucF0u2g,,food
tz-NJS_fjCa_KSiXexyDyA,civipfaeLsxuFx9IzzNnMw,,inside
mfuO-dtZqVfLG19MRJLvzQ,tcFeDbr_rkAy6y24XONhlg,,food
221gBXITHcO7Slr-1cXGNA,aeJA1kF7QTQKzT96Ld7DRg,Dining room,inside
mfuO-dtZqVfLG19MRJLvzQ,xOP7MxziqXQQzUea9v2Kzw,,food
PxVFM9j9IbjBMlMqvisqnA,V_0To4mzbxrKOLxPjyIlLQ,,food
03Z0iTZ29-Mh02OXE7sPBQ,xCJKdpVJtqwjP0GYA4Lf0Q,,food
iq-ST5E57wVE2pMj_Y3UBw,d9rWxnYQhvR3zWDqUiz2yw,,food
aWtyyGcTh_zIU1fCViNO0w,5D-grP3g8krgXkRRBwA0Ug,,outside
T5CI6X0oz31jyNCmeqS2JQ,huPyGTapx9Yk0uoHvYnAxQ,,food
jdTf-YhTtSePJOEOBJx8Rg,EcoZjpHA1-kfYq1VNXvRDg,Nachos,food
nC1nF306iY8kR_4H-yDHaA,LHoDIGBXfeyerzKf6qXPrw,,food
1O0teX-jRsmxqDYmRNncSg,IgkFRmzdYLxIkjVkWmw7qw,,food
iUvmu6k_GyMlIjw67dTweA,0TC63bQhjTxr1ggK342pxg,,food
xvKv0S6QIlI9lm1Y9ea0FQ,cGDd4SDH8b32xqGrN95jvA,,outside
z72q87eAdpqtLVF4jOJeFA,IfVLLr7LQSZvjNTUX6pTJQ,,food
uLg0FaTWN2mr3_rrcnoqTw,U2YfoTxH3Za7ihrN5GLiSg,"wouldn't it be fun if he screeched ""welcome to the Purple Parrot"" when you walked in?",inside
erCGkXWcik3Kij95vShPVg,-t8JKxiKkeptxlx9RCxClg,,food
ig2hh2fxIjOglEivSRYf_Q,xCIdwNsWAa_2pW0CPbmkHw,,outside
9wPX6OoUifn9qfKGwrX0xw,KthienG3sp46kJrN_oSDPw,Chicken platter $11,food
C_2agQxDB4GMNB-iG6Reeg,AdkuX1qdQqXtA7vjWUbjoQ,,food
P4FbQGEWTp73MXjG1N-e_g,KTE32oyAFpCHKciliAiDUg,Spaghetti  &  meatballs,food
ySSOZ_fz7wMhfjhWKzdR-w,YOk0oitvHhc3B-A6mraleQ,Single Bacon Cheddar Burger with Fries,food
OjMEHt2F0PzJg7tb9mrTiA,GJXhsE-zes31HTAAJztyRQ,,food
R2_2-KMIlpQ9besSEnWxfw,5qM1tv8KsHK0In1dEY-Wgw,,food
8lKmq3q0sxraES0p0uZINw,zPP24MkaAhXI6Da7S0Al3A,,food
SyIuGU6BtLiwphqq9mnCKQ,h7BSp5byCfwnCbyrFi6leA,"Boxed lunches are individually packaged and include all of your favorites like a burrito, chips and salsa and a sweet treat",food
jQwSXri45uSrVCChfab4ZA,xuFuJ7buPyiqz7-iFALJRg,,food
Ym2ojVIvyB2VYcJwvL6zBQ,6zthhCLcBHiHYzsvPj3iKQ,,food
389Y1ecrGnPwGA4KcbiBXA,iYZ3Z4u5yiMvehRzilJN6A,,food
5d8VuAIVmaxzRPQdlkcEQA,G6VyCs1sjQFwOfvOVv2Xzw,,inside
radib3GHt_Up9-zhUjM1ew,KR_rxdWtgXBtH_LAfaRHgg,,food
B5S_5MCYNWvcz0qn6dnTUw,agDqcaRt70kLZ9zburBAtw,,food
6_SuJJPfWJ-CfaSL8YOgyQ,TTtJ82bbtVK4s3lTSu8-1A,,inside
9u2jPq16W7yf_4mQiAhSyQ,qTT_JyWIyJ6A9vq4dvm5bQ,,food
Mwo6_kET9zmL4WItyeMj9w,K5dM0Uwp9-kGNxOqdpzxnw,,food
VzFmt8MyzuP482X6ITJIlQ,7BI6ss456tND3XmQCZsUgA,,food
XX0xyWDpFc6Diq-XVHUckg,H2W7aUfY6sKd8g0A2GkITA,,inside
tj7aaF1AhAyiepySMHPK3w,qIMRtYSowc1c5kX_4Tko3g,,food
dcq-bXnuPzeauvI8x-AMEQ,x1_LaHJoCPw3kNk0pCwRzw,,food
EhypF8VPpIbLvt0JLx0Qew,iXsBcDX6s-iLu9IzIffXKA,,food
q0xcJfaHQaP4tR43LQrLPg,BSIQ0aBkRcSNHevt03w_Jg,,food
WC5Nu5fg2a308gJ_2ar4Vg,8Wjtk9R4QEntyZTWNxY81g,,food
Eos-7HI-GOO-nCU7ARbR_A,CDErErNWYupHampCkmHCCQ,,food
qi2MFcotB3YgiC0SJr2FmQ,19dJFwyeGX0pJnvoQ543kg,Yummy!!!!!!,food
7SrKS3L6lRAfDU8FFqQe_g,o6bEjFdxkvNRWLF_JmvSAg,,food
1ZZyf6WsmY8tMyYQzhaXMg,-UJ_F-e0CZnMCqQMtGOJOQ,,food
4L3H1qoXDl9Ly00raCLnTw,OEEzvjeXY5VtqEdsdn4PkQ,,food
gLLJ-C6ldNN8SYnAjIr0eA,OaaodQN20nFNKK4AGSVXUA,Chicken Stroganoff - perfection,food
2QaNH5-RCRNIkToUOBc22Q,USE3LV_2h9jGBAz_ZqpQEg,Stuffed Fajita Quesadilla,food
U4K7zPfbp9igbmmJfOyW_Q,hKtlD9ya9RDSIJX07sRVdw,Front Counter,inside
3pejGSEed31Z73fQc1ORXg,HggUkfUfe9DYK-DtpTR3tg,,food
-TRXiliBZ2O2_BKyKQ32HA,VCqift796uPLQ-EQiHkkfQ,Menu posted right outside the window.,menu
Yghq2glE8BSv7AtxfdZx1Q,1sm-pzQXmFF6L8tn0HQe9A,,food
SYKtwMngn3NqBbQ8-3w9LA,XZnmgJDYOv8JSkNM1DExqQ,The Double Heater! A burger of the week,food
hbhsGrFb8dGpEhsj3u8YYA,jv9Jv7NW5-fxnO9NEOj5Dg,,food
YQmSQs0WDwMDLmU3Yfj0jw,-D_oaYcx46tAgzY7sU2mOg,,food
x9ptZAtg1zWT6SGozxTvzg,fuWWGncXALIt_OyQf515Lw,,food
AfM_dYO_LTqQz33qHbT45A,DNXBrbhxNo7Fjl4RyzoIUA,Knafeh,food
U_x9aC9UabioGjJb9suzgQ,CiUPp0EJrOc0lpds-Sv6WA,,food
RS1IwGcd4zr4zfol3KJp9A,m_31ZuRKz9KIudO2O_t3QA,,food
PW6nnoyDQSAIDpVF2HZcQA,brwL1GBYg1hc_7N0Vgn5RA,,food
mp24FaM8jpJxaowkiID-iw,v5ZhIP6JLLL9bKbqzLWIIA,Spicy Wings,food
LCMpkeQWHdCbuX0Nlkmeow,QsmHHGen10DPA5NLIBPRVg,,food
k0AAZuFNZbwgawbhCRe6AA,zuvcKBnDe5i3kuTqR-Z8Cg,,food
oUnC0Mcl_nozqkOXejTQXQ,kHBQFHKQ-0chxXbi2dzElA,Delicious sub sandwich and a lemon and strawberry eegee.,food
TLSmH3qrPGl0kO9JsePE6Q,d5ItDPv4TbgzXqgAk8RUww,,food
hUG1Eh42Pld2fTpsefw9cg,eWG-BEXgGhtZi-QDtmYIBA,Chicken Fries,food
4iuNK5svIKV_GrbSwAXM6Q,J9JatTy3kFhfu7stcisBbA,,outside
hlwkV6_RgFXYdkijQzdykg,9Ko0lkeKlpzL5SJHwmV8MA,,food
jauOvHru-4OrA1lJ0JLLSA,FRcXGxHM_i5agM1y1hJw3w,"Earn points, score rewards, and place your order on the QDOBA Rewards app",food
_owOZDOPwZbBSCxcYOAJTw,xXG15qKBLtuqfKuu5wbHTw,,food
zarrSwnR7PDD-7w9usNVYQ,qEDwKhok6cHu0iqXTYlTdA,Fitlife Foods Korean Beef Bowl,food
AxG34m25LOFxQ-5L1ynVPw,FSU85G_gSo19M-CpAbQxbw,I don't know if any parent that'd put their child in this filthy chair? Sad.,inside
R0RbI29U_ft7lNAV6h-VRg,4Q0Be7rWSkxo9YfM_XFJwg,,drink
eTKbC1ixChJvOgGnyQHYQw,1EFObbRCyjZTpEQ0jHD8jg,,food
yghCRxGNOlD6-iCZVoVL8w,JBTFVbip_FbF1TzWIAIp9A,,food
UJKQ4xBfOj5En_r_LnVbLA,ZRRrWBoFXJ2-vgFRfJbnkQ,,food
R2_2-KMIlpQ9besSEnWxfw,hrUFFyaIIZu0YpojTdA3Fw,"The ""Woozy Suzy"" Cherry & Amaretto Pie @ Fry and Pie ~ New Orleans",food
8z0MdXn-oeGgIyq7hU63Fg,pcRd5RqKd0ahPFljtBUaQw,,food
pRIaTc_z60jrY7qL0k0Iqg,teJGPp-nmZrIworWdhpSzQ,,food
q6hWVlVeiCgMgM22wt1wfw,t4Sd40956DitpAxR9VlTAQ,,outside
AUEqZMM7RnTPV3ZV7PwOmg,1NyzvJg6Xy27DF3XMkOhPQ,,food
PVqNBGihp6yNv6HTQf7CjA,TlcPerxSWA2W5TAiRNTF0Q,,food
qVTTPVz4W91yJiQMrK-R1A,t15AieUxvWGuIiwJYTXMqw,"Create your own - white sauce, chicken, garlic, feta, mozzarella, cilantro, artichokes",food
PRsj49qMOyW9fbztKrRglg,h4fhh87YwY_WuoT7e04SRA,,food
XP-aqBkH2YAMRmdkVZ3HBg,2uFIUnyGYOIhQiWdo3pDZg,,food
g9efAF87UAgqbzKwQlOzxw,xEoAr83RPFgR6zuRxxrWOg,Awards,inside
WglSxOOjnw3pGpHWj6Poag,OrkZo-a9fdHwhWijjL1aAQ,,drink
YgDNOtgVtGZWAYJ-HdEuNw,_WpvpJQvv9QYRpsVoOKbcQ,,food
2oh4NJDtqTUO5ZuvCe0hWw,vkBCMLHv8Cbgq7-lCo8KTA,,food
124Fu856b1a3ySEymbI3zw,UzNQwFX8n-dN9zAOXEZMbg,,inside
5MxK8G-aA4Fi0ugDIBEfOQ,hHIPCH4UGpeFbrLZ9gnwDg,,food
grBPIq_eJCT_SGuhvMrUZQ,BmfVq6SP8UbGI2veUyfh1g,Mushroom and olives,food
wwLxf9CUeLXmQDlIgyR6Qw,zxFa1PVi4uzWLybdF4-PuA,Nachos,food
LBWjsq9-T-yFQJCNblI0Ig,tWDXTwC3os5bVYLKd4y4GA,,food
9r-sVEHe8BQn518XgJvzPA,I7wE3-H-WABb-o4IP0YiZg,,outside
WeFiN2FCYviL-5uwzPc_rQ,l-TbpALNRyFWCkAuZCdGcA,,food
IZuborFfCX6E6CVDWorHnw,RKZkDGxKc1d17oBhKeFK4w,Assembly line ordering,inside
mP71DEtW0lCr75eh5ZcN6Q,rio72hkjIS8kkukBFk49VQ,Asian Chop for Catering,food
pN4bu3X4Upie2fc9H7BY7Q,ZlmQK0t1HvKoGmrY2EcPVg,Mini Olivia,food
50U2XFZe8ZmGb4zxvwR-zA,OU8dY4ectWeDWSMdBXq2OQ,,food
mn37iw7MSjkoDqozfPMuJA,MfIedWq3JYLeWB5Z2fr7IA,,food
Vj_72qKqpL10ECZfbHDyBw,MXFqBZzxrY8_6dnwgodm0Q,,food
G0Poj5ITKDS6_ZB2d2Fqbg,VS9GgUi2lpsbqw3Lyffztw,Hand-smashed-in-house-daily guacamole is best served with freshly fried in-house tortilla chips,food
u3Krpt7IdsJ26jj83uwNBQ,wj7i7jea-a9i89xcfHeWhg,Peach Cobbler Egg Roll,food
VQonGRWScS_DJI67eYqRUQ,AVXa3e7Maxqn4EWr7-nQhw,,food
qusR0idbnaSYbHWe_fIWZQ,KQt4sJScGxuPbCkRNJIrow,,food
fPLjV6Is1_8Av86CAwwgKQ,6lxxcqwIPRcGnm8cD_uqkg,,food
gu6p1iUCr0XxdQmR3raLPw,-Y43Gcz9d3mW6U2javZfeQ,,drink
eWjhGqkJhHnJDuGmN2e7vA,Ac2R86-MMWpR0AqRcqsW1w,Can you say chicken gizzards?,food
CBVr3pi38wKweXVScurtVQ,4ZCIZGdZ1ft4pmaKNRliQg,"Homemade Chicken Pot Pie: Scratch-made cream sauce, vegetables, chicken, light flaky crust. Served with a house salad.",food
cRqaTrYHI0RXK6p2qjGnkw,9uI4uq0j-JNShfgJxR8woQ,"The 6"" 'Dillon James', (grand opening day, 6 July 2018).",food
Vx50oADDHFifigna_Me-mg,prmARxTSwiSdQjMgG1U03Q,,food
NI96sBdkMf9mMWAomcX33g,R8pCYUxmYDllo2ALN8jS4g,,food
kkfHcOukpqNzABf3-NFN7g,ZqMS-wPvOY8-TFb-BPQqYA,"A really clean, beautiful and open space",outside
gOx3bxolzJO6JkLAy0k7mQ,BLSX4_ZFrv6O5UItvSXH1w,,outside
Rn6Il7RsnkKLPNgtwq3vtA,op_E-Y69qEq6tsP96lxYzw,,food
_6K0l9oY5ETQuA4rb6CunQ,KcF-puYHul0xBedD3ypMUg,,food
J8hyBTTFCXwmi_Vx32ghYg,syPa2Qk453c5grxGfDkbrQ,,food
PlIyg-kaEIG2yhoakmnrkw,yqSzc1n01jt5ZHEZo3m63Q,,food
d-KScItGomWp3EqbXrfZ6w,WKdKG-Nt4uNtH0n5MkEWWg,,food
Xdzir62WKlSzeu4PMQtlBA,D_94KivwVgitkzFIgE_KcQ,,food
OJ6jJDmT_8Wg3a4z3bZ2LA,ml4m6dD50UOhi3RyoSU0fA,,food
imBX5yg4qMLmwgNPxGPveQ,SqLfpBO80vJL7H_wbsaIEQ,,food
or4XkblYRyXHxKJuKbhx_Q,wQ12K0mEFATUUkM21GdXIw,,outside
aFu9n2CL-26lfnKAnLmQAw,oTIOB9fxHvZv-5VjQfguHQ,,food
7px2-a7oz__Xl6XdGqRv3g,yh12TvGk1VXeFCEI5xr0oA,,food
XYwbw8R8R8xbqraTnJWCEw,sbBxfcYESAsNXZJgv8Es9g,,drink
_km1lWcqrx09hh8DvgVtBg,hzRhhO3MtdbYcXrwd6AxaA,,food
0ihbRd1mnVKCP6h8TEpqng,UXYTFzgFr_jyo1yKVeS9bA,,food
9PCU1jKEaysLfaETpYEHxg,a2X2bNz_RGyen3PN0yRPhA,,food
14YnOi8LM6hHFt3wPqeTuw,S0-wQDG0hWm8pzcrn0DIpw,,food
J-ECIXWZKv_0DfovD0zqfQ,sXuEMYweIgdaP8_l9bQFFQ,,outside
jMyYmhJENoyHPJIj5InEew,EHBfuz_IBOFdLx4ZJM0b7w,"Salads are made with crisp romaine and optional flame-grilled fajita vegetables, freshly-made pico de gallo and chile corn salsa",food
WEyscOTFMWXEAH5Mloh6AA,tdJam6ukAch8nSuqId94Bw,Menu,inside
qexmwX9rP881dwHwo4qGBw,uIHUyxZNqO4cATCWVQOzMw,,outside
cQS-U82tk0mxfja01D54lQ,tW1jIIAOX1un_kfdqil2RA,,food
B6fIXw9UyF06mXmHPMnFwg,46176kK4hoKbIWHshPaYSg,,food
DS2XDLFAupA0Fvm2OLpXcw,UEWpWpw_X8TBlmTQRsicsg,,food
QjV4v7q_pt7tt3K1US7IHg,jj36uGMc6f7FOYAJmv_fnQ,,food
