"business_id","name","stars","state","city","address","postal_code","categories","is_open","latitude","longitude","by_appointment_only","accepts_credit_cards","monday_hours","tuesday_hours","wednesday_hours","thursday_hours","friday_hours","saturday_hours"
"1xOyqnO5FtxSLwRfT6mzPw","McDonald's","1.5","IN","Indianapolis","3501 W 86th St","46268","Fast Food, Restaurants, Coffee & Tea, Burgers, Food","1","39.9112052819","-86.2199422958",NULL,"True","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0"
"1MpCSA9931OUqvZ3vTqzvg","McDonald's","1.5","IN","Indianapolis","37 W 38th St","46208","Coffee & Tea, Food, Burgers, Restaurants, Fast Food","1","39.8244387471","-86.1584731936",NULL,"True","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0"
"DsKm53QrsVk5GZ9QgYQmyQ","McDonald's","3.0","PA","Jamison","2395 York Rd","18929","Restaurants, Fast Food, Burgers, Food, Coffee & Tea","1","40.260077","-75.085976",NULL,"True","5:0-23:0","5:0-23:0","5:0-23:0","5:0-23:0","5:0-0:0","5:0-0:0"
"JpH5dhrs9nB-DEoX2dbZwQ","McDonald's","1.5","LA","Jefferson","1151 S Clearview Pkwy","70121","Restaurants, Burgers, Fast Food, Coffee & Tea, Food","1","29.9617757","-90.1836335",NULL,"True","4:0-23:0","4:0-23:0","4:0-23:0","4:0-23:0","4:0-0:0","4:0-0:0"
"VPIHVHsO_vTk2lnAcYxARQ","McDonald's","2.0","LA","Jefferson","2916 Jefferson Hwy","70121","Food, Coffee & Tea, Restaurants, Fast Food, Burgers","1","29.9625334","-90.156338",NULL,"True","5:0-0:0","5:0-0:0","5:0-0:0","5:0-0:0","5:0-4:0","0:0-0:0"
"UYIr1d1zJr3jVYhXOoxyLg","McDonald's","1.0","MO","Jennings","8983 Jennings Station Rd","63136","Coffee & Tea, Restaurants, Food, Fast Food, Burgers","1","38.727753","-90.244079",NULL,NULL,"5:0-1:0","5:0-1:0","5:0-1:0","5:0-4:0","0:0-0:0","0:0-0:0"
"2xvxGJu9rWdhZ7AheiOheQ","McDonald's","1.5","TN","Joelton","6451 Eatons Creek Rd","37080","Restaurants, Burgers, Coffee & Tea, Food, Fast Food","1","36.3217371","-86.8682655",NULL,"True","5:0-23:0","5:0-23:0","5:0-23:0","5:0-23:0","5:0-0:0","5:0-0:0"
"sSbbUmWhNmMKRZOHG1BnYA","McDonald's","1.5","LA","Kenner","3013 Loyola Dr","70065","Food, Burgers, Restaurants, Fast Food, Coffee & Tea","1","30.0092854392","-90.2670051941",NULL,"True","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0"
"TS-NZ7L-hQtmcGDG79P2cw","McDonald's","2.0","LA","Kenner","1309 W Esplanade Ave","70065","Restaurants, Coffee & Tea, Burgers, Fast Food, Food","1","30.0200804851","-90.2506002952",NULL,"True","4:0-0:0","5:0-0:0","5:0-0:0","5:0-0:0","5:0-4:0","0:0-0:0"
"qFbBDbIjAKdqxJnHu7SoOQ","McDonald's","3.0","LA","Kenner","2145 Veterans Memorial Blvd","70062","Coffee & Tea, Restaurants, Burgers, Food, Fast Food","1","30.006003","-90.238745",NULL,"True","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0"
"nJaofGlu3gAClv_1Kw5sUg","McDonald's","2.0","LA","Kenner","2126 Airline Hwy","70062","Fast Food, Food, Burgers, Coffee & Tea, Restaurants","1","29.980177","-90.243775",NULL,"True","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0"
"HvFHRwDDu36nBGSyEv81WQ","McDonald's","1.5","PA","Kennett Square","399 Scarlet Rd New Garden Shopping Ctr","19348","Fast Food, Burgers, Coffee & Tea, Food, Restaurants","1","39.8423291687","-75.7296930161",NULL,"True","5:0-0:0","5:0-0:0","5:0-0:0","5:0-0:0","5:0-0:0","5:0-0:0"
"mf7M1IxaoCRoM4-jJsyblQ","McDonald's","1.5","PA","King Of Prussia","151 N Henderson Rd","19406","Fast Food, Food, Burgers, Restaurants, Coffee & Tea","1","40.0956527","-75.3651035",NULL,"True","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0"
"dZ0ys95zBvv_LD6nrwhtyA","McDonald's","1.5","MO","Kirkwood","350 S Kirkwood Rd","63122","Restaurants, Food, Coffee & Tea, Burgers, Fast Food","1","38.577109","-90.406024",NULL,"True","4:30-0:0","4:30-0:0","4:30-0:0","4:30-0:0","4:30-1:0","4:30-1:0"
"ub8HSWJPsD_CqImzCehrZg","McDonald's","2.5","ID","Kuna","1311 N Meridian Rd","83634","Burgers, Food, Fast Food, Restaurants, Coffee & Tea, American (Traditional)","1","43.500160976","-116.3944977522",NULL,NULL,"5:0-0:0","5:0-0:0","5:0-0:0","5:0-0:0","5:0-0:0","5:0-0:0"
"YJn_vbvLVLySH3ZdMYlSsQ","McDonald's","1.5","FL","Land O' Lakes","2420 Land Olakes Blvd","34639","Fast Food, Burgers, Restaurants, Coffee & Tea, Food","1","28.1928051629","-82.4650240186",NULL,"True","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0"
"rShPcpEDUniXVAcC62FrVA","McDonald's","1.5","FL","Land O'Lakes","8000 Land O'lake Blvd","34638","Restaurants, Food, Burgers, Fast Food, Coffee & Tea","1","28.273305","-82.480625",NULL,"True","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0"
"EB5pnHGHthrpHw4875lzBg","McDonald's","2.0","PA","Lansdale","1551 S Valley Forge Rd","19446","Coffee & Tea, Food, Restaurants, Fast Food, Burgers","1","40.2297444655","-75.313315",NULL,"True","5:30-23:0","5:30-23:0","5:30-23:0","5:30-23:0","5:30-0:0","5:30-0:0"
"aNXw3PkXVt8ANwLyCfcmpg","McDonald's","1.5","PA","Lansdale","2333 Welsh Rd","19446","Restaurants, Fast Food, Burgers, Food, Coffee & Tea","1","40.2637063378","-75.3179157563",NULL,NULL,"6:0-23:0","6:0-23:0","6:0-23:0","6:0-23:0","6:0-0:0","6:0-0:0"
"TlusNUxZToaR7yjn69H5JA","McDonald's","1.5","PA","Lansdowne","201 E Baltimore Ave","19050","Restaurants, Fast Food, Food, Burgers, Coffee & Tea","1","39.9400107303","-75.2645588886",NULL,"True","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0"
"8cGyreYTlXU87DfS8g4P7Q","McDonald's","2.0","FL","Largo","1590 Missouri Ave","33770","Fast Food, Burgers, Coffee & Tea, Restaurants, Food","1","27.9310917087","-82.7871988955",NULL,"True","5:0-1:0","5:0-1:0","5:0-1:0","5:0-2:0","5:0-2:0","5:0-2:0"
"P0XD2z0VYEW6VnC7wIPPMw","McDonald's","2.5","FL","Largo","1250 W Bay Dr","33770","Restaurants, Burgers, Coffee & Tea, Food, Fast Food","1","27.9171671835","-82.8002402186",NULL,"True","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0"
"2HkgsHiqWwEW9e44Vhw8DQ","McDonald's","1.5","FL","Largo","7901 Ulmerton Rd","33771","Food, Fast Food, Restaurants, Burgers, Coffee & Tea","1","27.894732","-82.747234",NULL,"True","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0"
"AgRp84lRUlo_DoT_kOawCA","McDonald's","2.0","FL","Largo","12976 Seminole Blvd","33778","Restaurants, Fast Food, Coffee & Tea, Food, Burgers","1","27.890754","-82.787624",NULL,"True","5:0-4:0","5:0-4:0","5:0-4:0","5:0-4:0","5:0-4:0","5:0-4:0"
"fdKqGhyMll3WpOqJOQaQPw","McDonald's","1.5","FL","Largo","13875 Walsingham Rd","33774","Restaurants, Burgers, Coffee & Tea, Food, Fast Food","1","27.8809062652","-82.8306798201",NULL,"True","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0"
"i32_0bfMEpQxV_q556R6kA","McDonald's","1.0","FL","Largo","2300 E Bay Dr","33771","Fast Food, Coffee & Tea, Burgers, Restaurants, Food","1","27.917058","-82.763318",NULL,"True","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0"
"f9EcjCMakeDJMRR7nKH6zw","McDonald's","1.5","FL","Largo","2675 Roosevelt Blvd","33760","Fast Food, Burgers, Coffee & Tea, Restaurants, Food","1","27.9157420057","-82.7264347914",NULL,"True","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0"
"QZcLPdsNijgiqz-cds3efw","McDonald's","1.5","TN","La Vergne","505 Waldron Rd","37086","Restaurants, Food, Burgers, Fast Food, Coffee & Tea","1","36.0000581","-86.595759",NULL,"True","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0"
"C0W9r59JJld8ZfJ3hEQQWA","McDonald's","1.5","TN","La Vergne","5147 Murfreesboro Rd","37086","Restaurants, Fast Food, Coffee & Tea, Burgers, Food","1","36.0207263804","-86.5768843889",NULL,NULL,"0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0"
"3eJlEkRmcJODPMOp-cJkcA","McDonald's","2.0","IN","Lawrence","10955 Pendleton Pike","46236","Restaurants, Fast Food, Burgers, Food, Coffee & Tea","1","39.8616254564","-85.973136574",NULL,"True","5:0-0:0","5:0-0:0","5:0-0:0","5:0-0:0","5:0-1:0","5:0-1:0"
"M99ZH5s10gditCQZCJfCMQ","McDonald's","2.5","NJ","Lawrence Township","301 Brunswick Cir","08648","Food, Coffee & Tea, Burgers, Fast Food, Restaurants","1","40.2461708448","-74.7443964332",NULL,"True","6:0-23:0","6:0-23:0","6:0-23:0","6:0-23:0","6:0-0:0","6:0-0:0"
"p3qatJIq6b8Gd_k7hwpHOg","McDonald's","1.5","TN","Lebanon","320 Hwy 109 N","37090","Restaurants, Burgers, Coffee & Tea, Fast Food, Food","1","36.1885354901","-86.4102575183",NULL,"True","5:0-1:0","5:0-1:0","5:0-1:0","5:0-1:0","5:0-2:0","5:0-2:0"
"jtvJ6JQ4D2z-SKdPkoU07A","McDonald's","2.5","IL","Lebanon","713 S Madison","62254","Food, Fast Food, Coffee & Tea, Burgers, Restaurants","1","38.5968923883","-89.8083490833",NULL,"True","5:0-23:0","5:0-23:0","5:0-23:0","5:0-23:0","5:0-0:0","5:0-0:0"
"iLLCTZJgTucIFTMm0-IfTQ","McDonald's","1.5","PA","Levittown","6606 New Falls Rd","19056","Coffee & Tea, Burgers, Restaurants, Fast Food, Food","1","40.1510945083","-74.8593431711",NULL,NULL,"5:45-0:0","5:45-0:0","5:45-0:0","5:45-0:0","5:45-0:0","5:45-0:0"
"MsjeqVij6usbF8lSARj4pw","McDonald's","2.0","PA","Lima","1123 W Baltimore Pike","19063","Burgers, Coffee & Tea, Fast Food, Restaurants, Food","1","39.9142551753","-75.4338374734",NULL,"True","5:30-23:0","5:30-23:0","5:30-23:0","5:30-23:0","5:30-23:0","5:30-23:0"
"96xOmjfSB6RoKUFAF8yzIw","McDonald's","1.5","PA","Limerick","32 Ridge Pike","19468","Coffee & Tea, Restaurants, Fast Food, Burgers, Food","1","40.2172335348","-75.5019763112",NULL,"True","6:0-23:0","6:0-23:0","6:0-23:0","6:0-23:0","6:0-0:0","6:0-0:0"
"b2ZSuQ_7aiH5IycxtY3xZQ","McDonald's","2.0","NJ","Lindenwold","517 White Horse Pike","08021","Food, Burgers, Coffee & Tea, Fast Food, Restaurants","1","39.8144677957","-74.9883064628",NULL,"True","5:30-0:0","5:30-0:0","5:30-0:0","5:30-0:0","5:30-4:0","0:0-0:0"
"1YBqzpRWXW_Vb5grCPGRvA","McDonald's","2.5","PA","Linwood","2326 Market St","19061","Coffee & Tea, Fast Food, Restaurants, Food, Burgers","1","39.8343114475","-75.4249231517",NULL,"True","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0"
"hUcUvCpETeN0hvN32zrOlA","McDonald's","2.0","FL","Lithia","16701 Fishhawk Blvd","33547","Restaurants, Burgers, Fast Food, Food, Coffee & Tea","1","27.8601093486","-82.2026708722","False","True","5:30-23:0","5:30-23:0","5:30-23:0","5:30-23:0","5:30-0:0","5:30-0:0"
"7KJBDV_gd-ycyz7EiBzprQ","McDonald's","1.5","FL","Lutz","106 Crystal Grove Blvd","33549","Burgers, Coffee & Tea, American (Traditional), Fast Food, Restaurants, Food","1","28.1418830515","-82.4633547664",NULL,"True","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0"
"3kFs_QlJ64oZ2qPu0WqaWw","McDonald's","3.0","FL","Lutz","2609 Creek Grass Way","33559","Food, Fast Food, Restaurants, Coffee & Tea, Burgers","1","28.1930516114","-82.391925363",NULL,"True","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0"
"NZ8rkOpkBisCWpfJb2rfzQ","McDonald's","2.0","FL","Lutz","17757 N Dale Mabry","33548","Food, Burgers, Restaurants, Fast Food, Coffee & Tea","1","28.126827","-82.501712",NULL,"True","5:0-1:0","5:0-1:0","5:0-1:0","5:0-1:0","5:0-1:0","5:0-1:0"
"x15WdO1CEan8yqexBNNOhA","McDonald's","1.5","FL","Madeira Beach","650 150th Ave","33708","Burgers, Coffee & Tea, Food, Fast Food, Restaurants","1","27.8089361072","-82.7932316065",NULL,"True","5:0-0:0","5:0-0:0","5:0-0:0","5:0-0:0","5:0-1:0","5:0-1:0"
"gB1PKRyyBj0ZnKrb8byMCA","McDonald's","2.0","TN","Madison","1202 Coreland Dr","37115","Fast Food, Restaurants, Burgers","0","36.247395","-86.719499",NULL,"True",NULL,NULL,NULL,NULL,NULL,NULL
"UIxL3xxpmJ6LiOMdqbqFTw","McDonald's","1.5","TN","Madison","1006 Gallatin Rd S","37115","Food, Fast Food, Coffee & Tea, Restaurants, Burgers","1","36.2512795928","-86.7189107128",NULL,NULL,"0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0"
"5LMTmQJBxP9aONuu8KhLbw","McDonald's","2.5","NJ","Magnolia","700 White Hourse Pike N","08049","Restaurants, Coffee & Tea, Food, Burgers, Fast Food","1","39.862328","-75.033963",NULL,"True","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0"
"PN63nkTW7UBPeVTMZZ8blg","McDonald's","3.5","NJ","Malaga","403 Delsea Dr","08328","Fast Food, Restaurants, Coffee & Tea, Food, Burgers","1","39.571011","-75.0540433033",NULL,"True","5:30-0:0","5:30-0:0","5:30-0:0","5:30-0:0","5:30-0:0","5:30-0:0"
"9eYm5gwEOhBQdkg9ihV7EA","McDonald's","2.5","MO","Manchester","14026 Manchester Rd","63011","Restaurants, Fast Food, Food, Coffee & Tea, Burgers","1","38.5946168766","-90.4922792315",NULL,"True","5:0-23:0","5:0-23:0","5:0-23:0","5:0-23:0","5:0-23:0","5:0-23:0"
"jSP0rpPCYJ-FvW6yydY8Mg","McDonald's","2.5","AZ","Marana","3830 W Ina Rd","85741","Fast Food, Food, Restaurants, Coffee & Tea, Burgers","1","32.337956","-111.048389",NULL,"True","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0"
"L3u4I6wHtwMQJ-ZtvfrkkQ","McDonald's","1.5","AZ","Marana","3640 W Tangerine Rd","85742","Burgers, Restaurants, Coffee & Tea, Food, Fast Food","1","32.424583","-111.043025",NULL,NULL,"5:0-23:0","5:0-23:0","5:0-23:0","5:0-23:0","5:0-23:0","5:0-23:0"
"P0u1f6ea6LsyB8m1CXXyNw","McDonald's","2.0","AZ","Marana","8280 N Cortaro Rd","85743","Restaurants, Fast Food, Burgers, Coffee & Tea, Food","1","32.3562922407","-111.0893377812",NULL,"True","6:30-21:30","6:30-21:30","6:30-21:30","6:30-21:30","5:30-22:30","5:30-22:30"
"BcyHAag7lr2bVZGNW4u1dA","McDonald's","4.0","NJ","Marlton","State Highway 70 & Cropwell Rd","08053","Fast Food, Restaurants, Burgers","1","39.895586","-74.9395205",NULL,"True",NULL,NULL,NULL,NULL,NULL,NULL
"k41dv3Pjnx0fHgkoyEz4Jw","McDonald's","3.5","NJ","Marlton","760 W Route 70","08053","Fast Food, Coffee & Tea, Burgers, Food, Restaurants","1","39.8950715406","-74.9401822686",NULL,"True","4:0-2:0","4:0-2:0","4:0-2:0","4:0-2:0","4:0-2:0","4:0-2:0"
"vJpRfwM1MT3gWjKBZf_9sw","McDonald's","1.5","LA","Marrero","2551 Lafitte Larose Hwy","70072","Sandwiches, Coffee & Tea, Restaurants, Food, Burgers, Fast Food","1","29.8539465","-90.1040675",NULL,"True","5:0-0:0","5:0-0:0","5:0-0:0","5:0-0:0","5:0-2:0","5:0-2:0"
"rNlG6yEM3tI8TBoPyzyPhg","McDonald's","1.0","LA","Marrero","6140 Westbank Expwy","70072","Coffee & Tea, Food, Burgers, Fast Food, Restaurants, Sandwiches","1","29.8945423016","-90.1134783",NULL,"True","5:0-0:0","5:0-0:0","5:0-0:0","5:0-0:0","5:0-4:0","0:0-0:0"
"499j2YBfJuZLgNOk7SzFCA","McDonald's","1.5","LA","Marrero","1681 Barataria Blvd","70072","Burgers, Food, Restaurants, Coffee & Tea, Fast Food","1","29.87962","-90.0981224",NULL,"True","5:0-0:0","5:0-0:0","5:0-0:0","5:0-0:0","0:0-0:0","0:0-0:0"
"V2aRYSwy862tExL-pBUFtg","McDonald's","2.0","MO","Maryland Heights","12680 Dorsett Rd","63043","Food, Restaurants, Burgers, Fast Food, Coffee & Tea","1","38.7142152287","-90.4566896012",NULL,"True","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0"
"I4ZaFW8tHrrtPbyaHIVguw","McDonald's","1.5","IN","Mc Cordsville","9811 Olio Rd","46055","Fast Food, Burgers, Restaurants","0","39.9298630807","-85.9182633639",NULL,"True",NULL,NULL,NULL,NULL,NULL,NULL
"CJk82J81BWKvNTOGRyBD-Q","McDonald's","1.5","IN","McCordsville","9707 Olio Rd","46040","Fast Food, Food, Restaurants, Coffee & Tea, Burgers","1","39.9298473","-85.918276",NULL,"True","4:0-23:0","4:0-23:0","4:0-23:0","4:0-0:0","4:0-0:0","4:0-0:0"
"JUamG9JZEHwFDJGXLrgIFg","McDonald's","3.0","NJ","Medford","601 Stokes Rd","08055","Burgers, Coffee & Tea, Restaurants, Food, Fast Food","1","39.8735489149","-74.8120394334",NULL,"True","5:30-23:0","5:30-23:0","5:30-23:0","5:30-23:0","5:30-0:0","5:30-0:0"
"CMiTXglTH36Z1Crwpf8nNQ","McDonald's","2.0","ID","Meridian","1710 E Fairview Ave","83642","Coffee & Tea, Food, Burgers, Restaurants, Fast Food","1","43.6198172922","-116.3729855253",NULL,"True","5:30-23:0","5:30-23:0","5:30-23:0","5:30-23:0","5:30-0:0","5:30-0:0"
"P-1Z19YDcmwpwEazmhJOvw","McDonald's","1.5","ID","Meridian","3100 E Magic View Dr","83642","Burgers, Fast Food, Food, Restaurants, Coffee & Tea","1","43.6000449","-116.3555609",NULL,"True","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0"
"TzgPHuqYMaU2hafYkJDRgQ","McDonald's","3.0","ID","Meridian","3251 E Ustick Rd","83646","Food, Burgers, Coffee & Tea, Fast Food, Restaurants","1","43.6335264296","-116.3535112896",NULL,"True","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0"
"dB0h6ULGQiFuhE2G3zh-uQ","McDonald's","2.0","ID","Meridian","3415 W Cherry Ln","83642","Restaurants, Coffee & Tea, Food, Burgers, Fast Food","1","43.6189221432","-116.4358717444",NULL,"True","5:0-0:0","5:0-0:0","5:0-0:0","5:0-0:0","5:0-0:0","5:0-0:0"
"wY9y0cOAzNALZ7BELMwozQ","McDonald's","3.5","ID","Meridian","195 E Central Dr","83642","Food, Fast Food, Burgers, Restaurants, Coffee & Tea","1","43.597084","-116.392632",NULL,"True","5:0-1:0","5:0-1:0","5:0-1:0","5:0-1:0","5:0-1:0","5:0-1:0"
"XU8MGYX9oKQ0bl4r8IMqfQ","McDonald's","1.5","LA","Metairie","2700 Airline Dr","70002","Burgers, Food, Restaurants, Fast Food, Coffee & Tea","1","29.973762","-90.15139",NULL,"True","5:0-23:0","5:0-23:0","5:0-23:0","5:0-23:0","5:0-23:0","5:0-23:0"
"rXROtgLbpHRnkqWfEL6YhQ","McDonald's","1.0","LA","Metairie","701 Clearview Pkwy","70001","Coffee & Tea, Restaurants, Burgers, Food, Fast Food","1","29.9809415117","-90.179017256",NULL,"True","5:0-23:0","5:0-23:0","5:0-23:0","5:0-23:0","5:0-0:0","5:0-0:0"
"sIgFetlP6tX1vYWYjkyq1w","McDonald's","1.5","LA","Metairie","301 Veterans Hwy","70005","Coffee & Tea, Restaurants, Food, Fast Food, Burgers","1","30.0012184272","-90.1260017558",NULL,"True","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0"
"GU6AnPaDqYA7PYIS52CKEA","McDonald's","1.5","LA","Metairie","3532 Severn Ave","70002","Restaurants, Burgers, Fast Food, Food, Coffee & Tea","1","30.0135089348","-90.1595548494",NULL,"True","5:0-23:0","5:0-23:0","5:0-23:0","5:0-23:0","5:0-0:0","5:0-0:0"
"LJeJ29ZQVwai3IGsHkso8Q","McDonald's","1.5","LA","Metairie","6401 Airline Hwy","70003","Fast Food, Burgers, Food, Restaurants, Coffee & Tea","1","29.977770167","-90.203048744",NULL,"True","5:0-0:0","5:0-0:0","5:0-0:0","5:0-0:0","5:0-0:0","5:0-0:0"
"wjUlOsBLLnxpprgI-sSiDA","McDonald's","1.5","LA","Metairie","5315 Veterans Memorial Blvd","70003","Food, Burgers, Fast Food, Coffee & Tea, Restaurants","1","30.0068142619","-90.2007519454",NULL,"True","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0"
"r4Fb5mUHIhjjpGABPGitqA","McDonald's","1.0","LA","Metairie","3313 Cleary Ave","70002","Food, Restaurants, Coffee & Tea, Burgers, Fast Food","1","30.0052067071","-90.1720798016",NULL,"True","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0"
"PCIR3Z78l_nLXu_OnhTweA","McDonald's","1.5","NJ","Moorestown","1 W Camden Ave","08057","Fast Food, Coffee & Tea, Burgers, Restaurants, Food","1","39.9579818351","-74.9796053767",NULL,"True","4:0-0:0","4:0-0:0","4:0-0:0","4:0-0:0","4:0-0:0","4:0-0:0"
"3hHw_c5CI-f2TdZOYDkHcA","McDonald's","2.0","IN","Mooresville","5 W South St","46158","Food, Coffee & Tea, Restaurants, Burgers, Fast Food","1","39.6081906741","-86.3756234944",NULL,"True","5:0-23:0","5:0-23:0","5:0-23:0","5:0-23:0","5:0-23:0","5:0-23:0"
"y0pfoNQOyrb98aEIdH6cnA","McDonald's","2.0","PA","Morrisville","321 W Trenton Ave","19067","Restaurants, Burgers, Fast Food, Coffee & Tea, Food","1","40.2104139103","-74.7951225",NULL,"True","6:0-0:0","6:0-0:0","6:0-0:0","6:0-0:0","6:0-1:0","6:0-1:0"
"5tZ42WGLm9fr_F4eg7ME7w","McDonald's","2.0","NJ","Mount Ephraim","259 S Black Horse Pike","08059","Fast Food, Burgers, Coffee & Tea, Restaurants, Food","1","39.8757291822","-75.0841578841",NULL,"True","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0"
"2jbu_xi_FEghI37kPG5LzA","McDonald's","2.0","NJ","Mount Holly","1660 State Hwy 38","08060","Burgers, Food, Coffee & Tea, Restaurants, Fast Food","1","39.9818627982","-74.7801234611",NULL,"True","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0"
"9-ko2uX5p7h17KbpobOGaw","McDonald's","2.0","NJ","Mount Holly","1864 Burlington-mount Holly Rd","08060","Restaurants, Burgers, Fast Food, Coffee & Tea, Food","1","40.011235","-74.800375",NULL,"True","6:0-23:0","6:0-23:0","6:0-23:0","6:0-23:0","6:0-23:0","6:0-23:0"
"k91vKZa8oDHGFEumLyI-KQ","McDonald's","2.0","TN","Mount Juliet","625 S Mount Juliet Rd","37122","Coffee & Tea, Burgers, Food, Restaurants, American (New), Fast Food","1","36.1613327567","-86.5145350201",NULL,"True","5:0-23:0","5:0-23:0","5:0-23:0","5:0-23:0","5:0-23:0","5:0-23:0"
"tgOSbgbTZ1zipBZakE-aqw","McDonald's","3.0","NJ","Mount Laurel","1108 Route 73","08054","Fast Food, Burgers, Coffee & Tea, Food, Restaurants","1","39.9265739736","-74.9555445416",NULL,"True","6:0-22:0","6:0-4:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0"
"y9WUY6Gh3GcVqtXkDre3fA","McDonald's","3.0","NJ","Mount Laurel","3049 Route 38","08054","Restaurants, Burgers, Fast Food, Coffee & Tea, Food","1","39.9714757929","-74.870903492",NULL,"True","5:30-0:0","5:30-0:0","5:30-0:0","5:30-0:0","5:30-0:0","5:30-0:0"
"69vVnH6T6-uwcJK4bxfV7Q","McDonald's","1.5","TN","Mt Juliet","126 N Mount Juliet Rd","37122","Restaurants, Food, Burgers, Fast Food, Coffee & Tea","1","36.1733504397","-86.5138994157",NULL,"True","5:0-23:0","5:0-23:0","5:0-23:0","5:0-23:0","5:0-23:0","5:0-23:0"
"tDbF0IWQq-mHPi7OBla6eg","McDonald's","2.5","TN","Mt Juliet","11279 Lebanon Rd","37122","Restaurants, Food, Coffee & Tea, Burgers, Fast Food","1","36.2312974","-86.5143691",NULL,"True","5:0-23:0","5:0-23:0","5:0-23:0","5:0-23:0","5:0-0:0","5:0-0:0"
"xM2zutXv11alems5TnlC5Q","McDonald's","1.5","NJ","Mullica Hill","133 Bridgeton Pike","08062","Fast Food, Coffee & Tea, Burgers, Restaurants, Food","1","39.7247117438","-75.220904832",NULL,"True","6:0-23:0","6:0-23:0","6:0-23:0","6:0-23:0","6:0-23:0","6:0-23:0"
"Q3_Z2oFu9D67QVB1uJTXyA","McDonald's","2.0","TN","Nashville","524 Murfreesboro Rd","37210","Restaurants, Fast Food, Food, Coffee & Tea, Burgers","1","36.1429053","-86.743662",NULL,"True","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0"
"LA99Dl-b9r1nKIZ3gKC_og","McDonald's","2.0","TN","Nashville","2212 Nolensville Rd","37211","Restaurants, Food, Burgers, Fast Food, Coffee & Tea","1","36.124766","-86.751387",NULL,"True","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0"
"9dTnpsb_tO25h44IAoeRjQ","McDonald's","1.5","TN","Nashville","3300 Dickerson Rd","37207","Food, Fast Food, Restaurants, Burgers, Coffee & Tea, Hot Dogs","1","36.2354749086","-86.7588863522",NULL,"True","5:0-0:0","5:0-0:0","5:0-0:0","5:0-0:0","5:0-0:0","5:0-0:0"
"fKP9ALt3WZ6WipB98eGIJg","McDonald's","1.5","TN","Nashville","2499 Murfreesboro Pike","37217","Restaurants, Food, Burgers, Fast Food, Coffee & Tea","1","36.0794134921","-86.6453446689",NULL,"True","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0"
